SOURCE_FILE,ROOT_PART_NUM,LATEST_PART_NUM,PART_DESC,PURCHASE_PRICE,MINIMUM_ORDER_QTY,LOC_CD,SLF_FACTOR,LEAD_TIME,ORDER_CYCLE,ALPHA_VAL,BETA_VAL,TRANS_COUNT_6_MONTH,STANDARD_DEVIATION,AVG_CONSUMPTION,WT_AVG_CONSUMPTION,MIN_ORDER_LEVEL,RE_ORDER_LEVEL,MAX_ORDER_LEVEL,OLD_MAX_LVL,STOCK_QTY,ON_ORDER_QTY,CUST_BACK_ORDER,OLD_CBO,SOQ_QTY,PARENT_GROUP,DEALER_MAP_CD,COMP_FA,PART_FAMILY_AGE,DEAD_STOCK_YN
SOQ_18-12-2025,71712M60P00,71712M60P00,CAP  FRONT BUMPER,5.7,1,THN,1.64,4,3,0,0,3,0,1,1.1,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71712M63J00,71712M63J00-ZXA,CAP FRONT BUMPER,8.23,10,THN,1.64,4,3,0,0,2,0,0.67,0.9,0,0,0,0,10,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71712M74T00-5PK,71712M74T00-5PK,CAP TOWING BUMPER FRONT,9.78,1,THN,1.64,4,3,0,0,3,0,0.67,0.55,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71531M73R00,71531M73R00,WASHER SPARE TIRE BOLT,4.89,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71711M59K10-5PK,71711M59K00-5PK,BUMPER  FRONT (BLACK),1301.68,1,THN,1.64,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71713M72SC0,71713M72SC0,BRACE FR BUMPER,62.91,1,THN,1.64,5,3,0,0,4,0,0.67,0.55,0,0,0,0,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M60M02-5PK,71721M60M02-5PK,GRILLE  RADIATOR LOWER,367.14,1,THN,1.64,4,3,0,0,2,0,0.67,0.55,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M62S00-5PK,71721M62S00-5PK,BUMPER  FRONT UPPER (BLACK),683.28,1,THN,1.64,4,3,0,0,3,0,0.67,0.8,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M81R10-5PK,71721M81R10-5PK,GRILLE RADIATOR LOWER,394.09,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M82P00-5PK,71721M82P00-5PK,GRILLE RADIATOR LOWER,540.9,1,THN,1.64,4,3,0,0,14,2.03,1.33,1.09,0.84,1.1,2,2,1,0,0,0,1,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71722M66T00-5PK,71722M66T00-5PK,CAP FRONT CAMERA HOLE,11,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71723M82R00,71723M82R00,EXTENSION  FR BUMPER SIDE  L,41.99,1,THN,1.64,5,3,0,0,2,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M50S00,71731M50S00,HOLDER  FR BUMPER SIDE RH,51.27,1,THN,1.64,4,3,30,15,13,1.89,1,0.77,0.94,1.12,2,2,1,2,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M61M00,71731M61M00,HOLDER FR BUMPER SIDE R,38.61,1,THN,1.64,4,3,45,30,9,2.03,1.33,0.88,1.56,1.76,4,4,6,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M66T00,71731M66T00,HOLDER FR BUMPER SIDE R,36.18,1,THN,1.64,5,3,45,30,16,1.4,3,2.24,3.61,4.21,8,8,2,5,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M67L00-5PK,71731M67L00-5PK,HOLDER  FR BUMPER SIDE RH,58.49,1,THN,1.64,4,3,30,15,19,1.42,2,1.12,1.17,1.43,3,3,5,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M67LD0,71731M67LD0,HOLDER FRBUMPERSIDE R,37.47,1,THN,1.64,5,3,0,0,2,0,0.67,0.4,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M80J00,71731M80J00,HOLDER  FR BUMPER SIDE RH,37.47,5,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M55T00,71732M55T00,HOLDER FR BUMPR SIDE LH,40.44,1,THN,1.64,4,3,30,15,34,0.87,6.33,3.92,3.27,4.18,9,9,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M69R00,71732M69R00,HOLDER FR BUMPER SIDE L,42.77,1,THN,1.64,5,3,30,15,64,0.6,14,8.89,6.78,9.15,19,19,6,14,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71733M64R00,71733M64R00,HOLDER FR BUMPER FRONT R,191.83,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71734M64R00,71734M64R00,HOLDER FR BUMPER FRONT L,191.83,1,THN,1.64,5,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M50S11-C48,71740M50S10-C48,GRILLE  RADIATOR UPPER,610.08,1,THN,1.64,4,3,0,0,6,2.43,0.67,0.56,0.52,1,1,1,0,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M55T00-C48,71740M55T00-C48,GRILLE COMP RADIATOR UPPER,513.61,1,THN,1.64,4,3,0,0,3,0,0.33,0.2,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M55T20-C48,71740M55T20-C48,GRILLE COMP RADIATOR UPPER,1332.05,1,THN,1.64,4,3,0,0,3,0,0.33,0.35,0,0,0,0,1,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M64M00-C48,71740M64M00-C48,GRILLE RADIATOR UPPER(CHROME),1351.46,1,THN,1.64,4,3,0,0,3,0,1,1.25,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M64MA0-C48,71740M64MA0-C48,GRILLE COMP RADIATOR UPPER,2474.93,1,THN,1.64,4,3,0,0,2,0,0.33,0.35,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M74T00-C48,71740M74T00-C48,GRILLE COMP RADIATOR UPPER,2516.43,1,THN,1.64,4,3,0,0,6,2.03,1.33,0.95,0.73,1,1,1,3,0,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M76MA0-DB8,71740M76MA0-DB8,NET  FRONT BUMPER,1103.81,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71741M53MB0-5PK,71741M53MB0-5PK,NET FRONT BUMPER,789.44,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71741M83P00-5PK,71741M83P00-5PK,GRILLE  RADIATOR UPPER (BLACK),239,1,THN,1.64,4,3,15,7,5,1.56,1.33,0.95,0.79,1.01,2,2,1,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71742M66T00-0PG,71742M66T00-0PG,GARNISH RADIATOR GRILLE UPR R,374.71,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71743M67L00-0PG,71743M67L00-0PG,GARNISH  RADIATOR GRILLE,83.99,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71743M82P00-5PK,71743M82P00-5PK,COVER MARK(S),45.87,1,THN,1.64,4,3,0,0,3,0,0.67,0.55,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71750M55T30-C48,71750M55T30-C48,BEZEL COMP FRONT FOG LAMP R,190.58,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M73R00-5PK,71751M73R00-5PK,BEZEL FRONT FOG LAMP R,71.07,1,THN,1.64,5,3,30,15,5,3.6,0.33,0.25,0.51,1,2,2,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M74T00-5PK,71751M74T00-5PK,BEZEL FRONT HEAD LAMP R,17.11,1,THN,1.64,4,3,0,0,4,0,1,0.6,0,0,0,0,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M75L00-5PK,71751M75L00-5PK,BEZEL  FRONT FOG LAMP RH,104.01,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M76T00-5PK,71751M76T00-5PK,BEZEL HEAD LAMP R,39.41,1,THN,1.64,5,3,45,30,9,0.82,3,1.82,2.47,2.96,6,6,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M54T00-5PK,71761M54T00-5PK,BEZEL FRONT FOG LAMP LH,116.29,1,THN,1.64,4,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M55T00-5PK,71761M55T00-5PK,BEZEL FRONT FOG LAMP L,80.76,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M67L10-5PK,71761M67L10-5PK,BEZEL FR FOG LAMP L(BLACK),52.98,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M67LD0-5PK,71761M67LD0-5PK,BEZEL FRFOGLAMP L,41.99,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M68P00-5PK,71761M68P00-5PK,BEZEL FRONT FOG LAMP L(BLACK),48.45,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M72S00-5PK,71761M72S00-5PK,BEZEL FRONT FOG LAMP L,142.13,1,THN,1.64,4,3,7,7,36,0.85,7.33,3.82,2.13,3.02,4,4,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M73R10-5PK,71761M73R10-5PK,BEZEL FRONT FOG LAMP L,66.47,1,THN,1.64,4,3,30,15,18,1.23,3,1.65,1.6,1.98,4,4,7,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M75L00-5PK,71761M75L00-5PK,BEZEL  FRONT FOG LAMP LH,104.01,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M75L10-5PK,71761M75L10-5PK,BEZEL  FRONT FOG LAMP LH,110.78,1,THN,1.64,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M75T10-5PK,71761M75T10-5PK,BEZEL FRONT FOG LAMP L,37.47,1,THN,1.64,4,3,0,0,2,0,0.67,0.4,0,0,0,0,1,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,71761M83P00-5PK,71761M83P00-5PK,BEZEL  FRONT FOG LAMP LH,63.96,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M83P10-5PK,71761M83P10-5PK,BEZEL  FRONT FOG LAMP LH,72.8,1,THN,1.64,4,3,0,0,4,0,1,1.15,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71711M55U00-5PK,71711M55U00-5PK,BUMPER FRONT,1651.38,1,THN,1.64,4,3,0,0,16,0.66,3.67,2.59,0.65,1.26,2,2,0,3,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71711M65L10-5PK,71711M65L00-5PK,BUMPER FRONT,1260.58,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,New Part,N
SOQ_18-12-2025,71711M66R00-5PK,71711M66R00-5PK,BUMPER FRONT(BLACK),1325.22,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71711M75J10-S01,71711M75J10,BUMPER FRONT SWIFT,1387.99,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71711M84P00-5PK,71711M84P00-5PK,BUMPER  FRONT (BLACK),1351.09,4,THN,1.64,4,3,0,0,14,1.13,2,1.33,0.58,1,1,1,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71712M60M00-5PK,71712M60M00-5PK,CAP  FRONT BUMPER (BLACK),53.81,1,THN,1.64,4,3,30,15,8,2.03,1.33,0.67,0.85,1,2,2,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71712M63J00-5PK,71712M63J00-5PK,CAP FRONT BUMPER,5.5,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M69R00-5PK,71721M69R00-5PK,GRILLE RADIATOR LOWER,352.21,1,THN,1.64,4,3,3,3,34,0.81,6,4.41,1.81,2.84,4,4,0,4,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M75T00-5PK,71721M75T00-5PK,GRILLE RADIATOR LOWER,258.44,1,THN,1.64,4,3,0,0,3,0,0.67,0.45,0,0,0,0,0,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M76T10-ZAM,71721M76T10-ZAM,BUMPER FRONT LOWER R,264.88,1,THN,1.64,5,3,15,7,5,2.32,0.67,0.56,0.7,1,2,2,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71721M55KA0-5PK,71721M55KA0-5PK,GRILLE  RADIATOR LOWER (BLACK),255.19,1,THN,1.64,4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71722M76T10-ZAM,71722M76T10-ZAM,BUMPER FRONT LOWER L,264.88,1,THN,1.64,5,3,15,7,9,1.59,1.67,1.26,1.17,1.51,3,3,3,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71722M77P00,71722M77P00,STAY FRONT BUMPER SIDE,14.57,1,THN,1.64,5,3,0,0,3,0,0.67,0.9,0,0,0,0,2,2,2,2,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71724M66T00-5PK,71724M66T00-5PK,CAP FRONT FOG LAMP L,14.67,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M53T00,71731M53T00,HOLDER FR BUMPER SIDE R,38.76,1,THN,1.64,5,3,45,30,5,2.32,0.67,0.39,0.78,1,2,2,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M55U00,71731M55U00,HOLDER FR BUMPER SIDE R,41.99,1,THN,1.64,5,3,45,30,12,1.13,3.33,2.42,3.61,4.25,8,8,2,4,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M66L10-5PK,71731M66L10-5PK,BEZEL  FR BUMPER RH,49.75,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M67P00,71731M67P00,HOLDER FR BUMPER SIDE RH,34.82,1,THN,1.64,4,3,0,0,4,0,0.67,0.55,0,0,0,0,5,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M68P00,71731M68P00,HOLDER FR BUMPER SIDE R,52.54,1,THN,1.64,4,3,30,15,20,0.94,3.33,2.1,1.81,2.3,5,5,8,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M63J00,71731M63J00,HOLDER  FR BUMPER SIDE RH,61.01,5,THN,1.64,4,3,30,15,5,2,1.67,1.37,1.73,2.05,4,4,7,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71731M83K00,71731M83K00,HOLDER  FR BUMPER SIDE RH,47.48,5,THN,1.64,4,3,0,0,2,0,0.33,0.45,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M53M00,71732M53M00,HOLDER FR BUMPER SIDE L,44.66,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M55U00,71732M55U00,HOLDER FR BUMPER SIDE L,41.99,1,THN,1.64,5,3,45,30,11,1.4,3,2.31,3.72,4.34,8,8,5,0,1,1,4,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M62S00,71732M62S00,HOLDER FR BUMPER SIDE L,45.22,1,THN,1.64,5,3,0,0,3,0,0.67,0.8,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M66T00,71732M66T00,HOLDER FR BUMPER SIDE L,36.18,1,THN,1.64,5,3,45,30,17,1.4,3,2.14,3.44,4.01,8,8,3,0,0,0,5,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M67LD0,71732M67LD0,HOLDER FRBUMPERSIDE L,37.47,1,THN,1.64,5,3,0,0,2,0,0.67,0.4,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M73R00,71732M73R00,HOLDER FR BUMPER SIDE L,41.15,1,THN,1.64,4,3,30,15,54,0.51,12.67,9.31,6.47,8.64,18,18,6,11,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M79M00,71732M79M10,HOLDER FR BUMPER SIDE L,44.94,1,THN,1.64,4,3,45,30,21,1.08,3,2,2.82,3.29,7,7,11,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M81R00,71732M81R00,HOLDER FR BUMPER SIDE L,41.35,1,THN,1.64,5,3,45,30,9,1.22,1.67,0.95,1.45,1.7,4,4,4,0,1,1,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71733M55T00,71733M55T00,HOLDER FR BUMPER FRONT RH,41.35,1,THN,1.64,4,3,45,30,9,1.95,2.33,1.93,3.36,3.81,7,7,7,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71732M66L10-5PK,71732M66L10-5PK,BEZEL  FR BUMPER LH,49.75,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71733M60M00,71733M60M00,HOLDER  FR BUMPER FR RH,113.06,1,THN,1.64,4,3,0,0,2,0,0.33,0.35,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71734M72S00,71734M72S00,HOLDER FR BUMPER FRONT L,67.84,1,THN,1.64,5,3,30,15,12,1.54,2.33,1.4,1.64,2.02,4,4,4,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M50UB0-DB8,71740M50UB0-DB8,GRILLE RADIATOR UPPER,3723.29,1,THN,1.64,4,3,0,0,27,0.72,5.67,3.99,1.1,2.03,3,3,5,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M54T10-C48,71740M54T10-C48,GRILLE COMP RADIATOR,2567.16,1,THN,1.64,4,3,0,0,13,1.57,2.67,2.1,1.26,1.75,2,2,2,1,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71740M55U10-DB8,71740M55U10-DB8,GRILLE COMP RADIATOR,1808.94,1,THN,1.64,4,3,0,0,3,0,0.67,0.8,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71741M74L00-5PK,71741M74L00-5PK,GRILLE  RADIATOR UPPER (BLACK),427.69,1,THN,1.64,4,3,0,0,1,0,0.33,0.35,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71741M75T10-W9K,71741M75T10-W9K,GRILLE RADIATOR UPPER,2542.13,1,THN,1.64,4,3,0,0,3,0,0.67,0.55,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71741M85S00-5PK,71741M85S00-5PK,GRILLE RADIATOR UPPER,323.6,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71745M66T00-ZTN,71745M66T00-ZTN,GARNISH RADIATOR GRILLE LWR L,381.96,1,THN,1.64,4,3,7,7,10,1.07,2.67,1.93,1.24,1.69,3,3,1,0,0,0,2,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71746M66T00-5PK,71746M66T00-5PK,COVER MARK(S),49.1,1,THN,1.64,5,3,0,0,3,0,0.67,0.4,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71750M82R10-BMB,71750M82R10-BMB,BEZEL  FRONT FOG LAMP  R,410.24,1,THN,1.64,5,3,0,0,3,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71750M82R11-C48,71750M82R11-C48,BEZEL FRONT FOG LAMP RH,613.75,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M52R10-5PK,71751M52R10-5PK,BEZEL FRONT FOG LAMP R,60.14,1,THN,1.64,4,3,0,0,2,0,0.67,0.65,0,0,0,0,0,2,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M54T00-5PK,71751M54T00-5PK,BEZEL FRONT FOG LAMP RH,116.29,1,THN,1.64,4,3,0,0,3,0,0.33,0.2,0,0,0,0,4,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M56R10-5PK,71751M56R10-5PK,BEZEL  FRONT FOG LAMP  R,101.28,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M67L10-5PK,71751M67L10-5PK,BEZEL FR FOG LAMP R(BLACK),52.98,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M72S00-5PK,71751M72S00-5PK,BEZEL FRONT FOG LAMP R,142.13,1,THN,1.64,4,3,15,7,24,0.83,4,2.17,1.2,1.7,3,3,6,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71751M74T20-ZAM,71751M74T20-ZAM,BEZEL FRONT HEAD LAMP R,36.66,1,THN,1.64,4,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71760M64M10-C48,71760M64M10-C48,BEZEL FRONT FOG LAMP L(CHROME,145.36,1,THN,1.64,5,3,0,0,1,0,0.33,0.45,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M73R00-5PK,71761M73R00-5PK,BEZEL FRONT FOG LAMP L,71.07,1,THN,1.64,5,3,30,15,5,1.79,1,0.77,0.99,1.19,2,2,0,3,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M74T20-ZAM,71761M74T20-ZAM,BEZEL FRONT HEAD LAMP L,36.66,1,THN,1.64,4,3,45,30,10,1.68,2,1.68,2.76,3.15,6,6,2,6,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71760M82R10-BMB,71760M82R10-BMB,BEZEL  FRONT FOG LAMP  L,368.25,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M76T00-5PK,71761M76T00-5PK,BEZEL HEAD LAMP L,39.41,1,THN,1.64,5,3,45,30,6,1.79,1,0.6,1.06,1.22,3,3,5,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,71761M79M00-5PK,71761M79M00-5PK,BEZEL FRONT FOG LAMP L,83.99,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63313M68P00,63313M68P00,.PANEL  RR LAMP HOUSE INNER RH,50.39,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63340M74T10,63340M74T10,PANEL  QTR INNER REAR RH,313.33,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63342M82P00,63342M82P00,PANEL LAMP HOUSE INNER R,200.28,1,THN,1.64,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63410M72R00,63410M72R00,PANEL COMP WHEEL HOUSE INNER R,1191.96,1,THN,1.64,5,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63461-70400,63461M75J00,BOLT BATTERY,9.15,25,THN,1.64,4,3,45,30,55,0.79,19,11.27,14.68,17.31,35,35,71,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63480M55T00,63480M55T00,PANEL  WHEEL HOUSE OUTER RH,674.05,1,THN,1.64,4,3,0,0,3,0,0.67,0.7,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63480M74T00,63480M74T00,PANEL COMP WHEEL HOUSE OUTER R,728.61,1,THN,1.64,4,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63510M76M00,63510M76M00,PANEL COMP FRONT PILLAR INR L,497.46,1,THN,1.64,5,3,0,0,1,0,0.33,0.35,0,0,0,0,1,0,0,0,0,AML,12658,AML,Old Part,Y
SOQ_18-12-2025,63540M73R00,63540M73R00,REINF COMP FRONT DOOR HINGE L,841.16,1,THN,1.64,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63420M68P00,63420M68P00,REINF  RR SHOCK ABSORBER RH,478.08,1,THN,1.64,5,3,0,0,1,0,0.33,0.2,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63620M55R00,63620M55R00,STRENGTH COMP  SIDE SILL  L,1474.89,1,THN,1.64,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,N
SOQ_18-12-2025,63630M68P00,63630M68P00,REINF CTR PILLAR L,2103.83,1,THN,1.64,4,3,,,0,,0,0,,0,0,0,0,0,0,0,0,AML,12658,AML,Old Part,Y
